"","DateTime","Depth_m","Reservoir","Rep","ch4_umolL","co2_umolL","flag_ch4","flag_co2"
"394",2015-09-04,6,"BVR",2,0.036896304,98.0569848,1,1
"395",2015-09-04,9,"BVR",1,210.928623,143.3338456,1,1
"396",2015-09-04,9,"BVR",2,NA,197.9083714,4,1
"397",2015-09-04,11,"BVR",1,NA,211.9623014,4,1
"398",2015-09-04,11,"BVR",2,330.5645301,172.3523781,1,1
"399",2015-09-07,0.1,"FCR",1,0.220129704,11.26030503,1,1
"400",2015-09-07,0.1,"FCR",2,0.232122252,11.96476219,1,1
"401",2015-09-07,1.6,"FCR",1,0.232122252,11.75747475,1,1
"402",2015-09-07,1.6,"FCR",2,0.271022374,9.730210033,1,1
"403",2015-09-07,3.8,"FCR",1,0.540083154,54.17467871,1,1
"404",2015-09-07,3.8,"FCR",2,0.548856745,61.8829635,1,1
"405",2015-09-07,5,"FCR",1,42.28872469,212.1456178,1,1
"406",2015-09-07,5,"FCR",2,42.06003001,215.161571,1,1
"407",2015-09-07,6.2,"FCR",1,18.05126673,271.2660447,1,1
"408",2015-09-07,6.2,"FCR",2,18.05412541,280.20063,1,1
"409",2015-09-07,8,"FCR",1,8.986909139,451.5596258,1,1
"410",2015-09-07,8,"FCR",2,9.014352501,473.6791019,1,1
"411",2015-09-07,9,"FCR",1,0.041967072,441.2575225,1,1
"412",2015-09-07,9,"FCR",2,0.041967072,400.4435677,1,1
"413",2015-09-07,100,"FCR",1,0.029801976,15.43805847,2,1
"414",2015-09-07,100,"FCR",2,0.01153379,16.50312735,2,1
"415",2015-09-14,0.1,"FCR",1,3.423576015,39.66088697,1,2
"416",2015-09-14,0.1,"FCR",2,4.462469951,92.90436509,1,2
"417",2015-09-14,1.6,"FCR",1,3.140084159,50.34685877,1,2
"418",2015-09-14,1.6,"FCR",2,3.098597546,37.76362743,1,2
"419",2015-09-14,3.8,"FCR",1,2.652616455,39.66088697,1,1
"420",2015-09-14,3.8,"FCR",2,2.742504117,39.42067423,1,1
"421",2015-09-14,5,"FCR",1,66.49116095,502.8904726,1,1
"422",2015-09-14,5,"FCR",2,69.17626675,307.8660735,1,2
"423",2015-09-14,6.2,"FCR",1,4.418146411,966.7144669,1,2
"424",2015-09-14,6.2,"FCR",2,3.611462267,598.9001413,1,2
"425",2015-09-14,8,"FCR",1,0.053319581,620.2648335,1,2
"426",2015-09-14,8,"FCR",2,0.047073364,696.1883066,1,1
"427",2015-09-14,9,"FCR",1,0.014786191,713.3718893,1,1
"428",2015-09-14,9,"FCR",2,0.01791707,636.1926967,1,1
"429",2015-09-14,100,"FCR",1,0.016505194,17.26637169,1,1
"430",2015-09-14,100,"FCR",2,0.015215962,16.42626364,1,1
"431",2015-09-18,0.1,"BVR",1,0.363580366,14.0646587,1,1
"432",2015-09-18,0.1,"BVR",2,0.315992037,11.22858632,1,1
"433",2015-09-18,3,"BVR",1,0.461177302,15.41537692,1,1
"434",2015-09-18,3,"BVR",2,0.472956528,12.9450374,1,1
"435",2015-09-18,6,"BVR",1,0.345755299,48.11986431,1,1
"436",2015-09-18,6,"BVR",2,0.099673809,42.0119774,1,1
"437",2015-09-18,9,"BVR",1,263.1585582,219.6588901,1,1
"438",2015-09-18,9,"BVR",2,278.5894654,217.3437976,1,1
"439",2015-09-18,11,"BVR",1,NA,250.6188363,1,2
"440",2015-09-18,11,"BVR",2,329.4994439,188.7990439,4,2
"441",2015-09-21,0.1,"FCR",1,0.390271715,22.55561248,1,1
"442",2015-09-21,0.1,"FCR",2,0.40507626,23.37803523,1,1
"443",2015-09-21,1.6,"FCR",1,0.555104136,20.34731231,1,1
"444",2015-09-21,1.6,"FCR",2,0.419863674,20.85130615,1,1
"445",2015-09-21,3.8,"FCR",1,0.399156497,23.86361162,1,1
"446",2015-09-21,3.8,"FCR",2,0.410993281,24.49759414,1,1
"447",2015-09-21,5,"FCR",1,39.97925632,223.9806909,1,1
"448",2015-09-21,5,"FCR",2,48.30405051,241.5056961,1,1
"449",2015-09-21,6.2,"FCR",1,7.825702065,613.1179831,1,1
"450",2015-09-21,6.2,"FCR",2,8.180435564,622.0264435,1,1
"451",2015-09-21,8,"FCR",1,6.314035864,534.4205112,1,1
"452",2015-09-21,8,"FCR",2,6.226496791,538.9079858,1,1
"453",2015-09-21,9,"FCR",1,0.048353974,672.0103101,1,1
"454",2015-09-21,9,"FCR",2,0.041997468,647.4495721,1,1
"455",2015-09-21,100,"FCR",1,0.054160412,15.83164757,2,1
"456",2015-09-21,100,"FCR",2,0.022818599,18.75430495,2,1
"457",2015-09-28,0.1,"FCR",1,0.164855713,36.00675218,1,1
"458",2015-09-28,0.1,"FCR",2,0.173824368,51.59619258,1,1
"459",2015-09-28,1.6,"FCR",1,0.113917753,42.08634954,1,1
"460",2015-09-28,1.6,"FCR",2,0.116919543,37.09778412,1,1
"461",2015-09-28,3.8,"FCR",1,0.15887321,45.35562611,1,1
"462",2015-09-28,3.8,"FCR",2,0.149894357,39.24291323,1,1
"463",2015-09-28,5,"FCR",1,5.697096324,111.0663428,1,2
"464",2015-09-28,5,"FCR",2,6.418076544,234.5312096,1,2
"465",2015-09-28,6.2,"FCR",1,6.067412609,264.6549973,1,1
"466",2015-09-28,6.2,"FCR",2,5.885748301,262.2827759,1,1
"467",2015-09-28,8,"FCR",1,0.021613363,632.8569267,1,1
"468",2015-09-28,8,"FCR",2,0.021008757,706.8955275,1,1
"469",2015-09-28,9,"FCR",1,0.1686244,581.6098787,1,1
"470",2015-09-28,9,"FCR",2,0.173824368,573.2580559,1,1
"471",2015-09-28,100,"FCR",1,0.012662419,17.31236101,1,1
"472",2015-09-28,100,"FCR",2,0.017713177,16.65086656,1,1
"473",2015-10-02,0.1,"BVR",1,0.246465381,23.54836422,1,1
"474",2015-10-02,0.1,"BVR",2,0.256639136,21.59776463,1,1
"475",2015-10-02,3,"BVR",1,0.249129276,19.73820983,1,1
"476",2015-10-02,3,"BVR",2,0.264921903,19.46401979,1,1
"477",2015-10-02,6,"BVR",1,0.261125041,28.7111007,1,1
"478",2015-10-02,6,"BVR",2,0.219886589,37.73719413,1,1
"479",2015-10-02,9,"BVR",1,137.9791113,191.1069205,1,1
"480",2015-10-02,9,"BVR",2,122.5238174,246.4211372,1,1
"481",2015-10-02,11,"BVR",1,301.7275218,191.267378,1,1
"482",2015-10-02,11,"BVR",2,293.2716571,212.3805726,1,1
"483",2015-10-05,0.1,"FCR",1,0.039108699,48.27177239,1,1
"484",2015-10-05,0.1,"FCR",2,0.284635845,53.42851712,1,1
"485",2015-10-05,1.6,"FCR",1,0.042179259,51.80135111,1,1
"486",2015-10-05,1.6,"FCR",2,0.041054482,51.66779805,1,1
"487",2015-10-05,3.8,"FCR",1,0.156986836,16.89733587,2,2
"488",2015-10-05,3.8,"FCR",2,0.114846879,41.38177072,2,2
"489",2015-10-05,5,"FCR",1,0.055097683,79.98181337,2,1
"490",2015-10-05,5,"FCR",2,0.033695516,69.1530334,2,1
"491",2015-10-05,6.2,"FCR",1,0.019696343,49.40173295,1,2
"492",2015-10-05,6.2,"FCR",2,0.024262883,130.9440262,1,2
"493",2015-10-05,8,"FCR",1,0.025236878,41.35988155,1,2
"494",2015-10-05,8,"FCR",2,0.036980178,111.7343914,1,2
"495",2015-10-05,9,"FCR",1,0.021523144,55.75391855,1,1
"496",2015-10-05,9,"FCR",2,0.019544099,57.21161917,1,1
"497",2015-10-19,0.1,"FCR",1,0.132263129,39.50996537,1,1
"498",2015-10-19,0.1,"FCR",2,0.144660908,37.04990919,1,1
"499",2015-10-19,1.6,"FCR",1,0.148699861,38.46375786,1,1
"500",2015-10-19,1.6,"FCR",2,0.13806842,36.22489187,1,1
"501",2015-10-19,3.8,"FCR",1,0.138159583,39.55359671,1,1
"502",2015-10-19,3.8,"FCR",2,0.157472029,40.25212625,1,1
"503",2015-10-19,5,"FCR",1,0.149853624,40.79841327,1,1
"504",2015-10-19,5,"FCR",2,0.118393209,34.01599165,1,1
"505",2015-10-19,6.2,"FCR",1,0.179180348,37.48458535,2,2
"506",2015-10-19,6.2,"FCR",2,0.121588211,27.07516607,2,2
"507",2015-10-19,8,"FCR",1,NA,11.60785008,3,2
"508",2015-10-19,8,"FCR",2,0.154922926,35.70441391,1,2
"509",2015-10-19,9,"FCR",1,0.174211172,38.00661234,1,1
"510",2015-10-19,9,"FCR",2,0.189476393,35.42267764,1,1
"511",2015-10-19,100,"FCR",1,0.020074785,15.96884863,1,1
"512",2015-10-19,100,"FCR",2,NA,NA,4,4
"513",2015-10-23,0.1,"BVR",1,0.017218641,16.20673927,2,1
"514",2015-10-23,0.1,"BVR",2,0.061925791,17.79752381,2,1
"515",2015-10-23,3,"BVR",1,0.29734196,19.57967225,1,1
"516",2015-10-23,3,"BVR",2,0.014818342,18.14935475,1,1
"517",2015-10-23,6,"BVR",1,0.279959602,27.92294502,1,1
"518",2015-10-23,6,"BVR",2,0.007766898,28.30223974,1,1
"519",2015-10-23,9,"BVR",1,287.4490364,591.4815238,1,1
"520",2015-10-23,9,"BVR",2,NA,NA,4,4
"521",2015-10-23,11,"BVR",1,339.4758123,144.9713978,1,2
"522",2015-10-23,11,"BVR",2,393.631181,264.0827533,1,2
"523",2015-11-09,0.1,"FCR",1,0.207354753,27.92334694,1,1
"524",2015-11-09,0.1,"FCR",2,0.171581435,29.03372275,1,1
"525",2015-11-09,1.6,"FCR",1,0.184996724,25.66738202,1,1
"526",2015-11-09,1.6,"FCR",2,0.172297264,28.61445917,1,1
"527",2015-11-09,3.8,"FCR",1,0.182404173,NA,1,3
"528",2015-11-09,3.8,"FCR",2,0.152448378,20.29380263,1,1
"529",2015-11-09,5,"FCR",1,0.082906159,22.30025765,1,2
"530",2015-11-09,5,"FCR",2,0.097311805,55.60706145,1,2
"531",2015-11-09,6.2,"FCR",1,0.127333216,43.55774278,1,1
"532",2015-11-09,6.2,"FCR",2,0.118082381,49.06449326,1,1
"533",2015-11-09,8,"FCR",1,0.073113412,NA,1,3
"534",2015-11-09,8,"FCR",2,0.077439932,58.33154443,1,1
"535",2015-11-09,9,"FCR",1,0.066290277,NA,1,4
"536",2015-11-09,9,"FCR",2,0.079212197,62.52910152,1,1
"537",2015-11-09,100,"FCR",1,0.009707506,18.39746079,2,2
"538",2015-11-09,100,"FCR",2,0.006295266,11.70989941,2,2
"539",2015-12-07,0.1,"FCR",1,0.095331699,31.37938199,1,1
"540",2015-12-07,0.1,"FCR",2,0.099990845,30.14567947,1,1
"541",2015-12-07,1.6,"FCR",1,0.101502412,29.94030032,1,1
"542",2015-12-07,1.6,"FCR",2,0.098016302,31.79116,1,1
"543",2015-12-07,3.8,"FCR",1,0.098417404,33.21158782,1,1
"544",2015-12-07,3.8,"FCR",2,0.097800319,29.21061386,1,1
"545",2015-12-07,5,"FCR",1,0.098417404,31.8369299,1,1
"546",2015-12-07,5,"FCR",2,0.095331699,32.40933686,1,1
"547",2015-12-07,6.2,"FCR",1,0.095331699,33.23452438,1,1
"548",2015-12-07,6.2,"FCR",2,0.101317331,30.62516187,1,1
"549",2015-12-07,8,"FCR",1,0.098417404,34.72720115,1,2
"550",2015-12-07,8,"FCR",2,0.104586721,26.18706323,1,2
"551",2015-12-07,9,"FCR",1,0.098417404,32.50097065,1,1
"552",2015-12-07,9,"FCR",2,NA,NA,4,4
"553",2015-12-07,100,"FCR",1,0.011691796,18.973184,1,1
"554",2015-12-07,100,"FCR",2,0.009735565,19.82533544,1,1
"555",2016-01-11,0.1,"FCR",1,0.106624435,23.21270476,1,1
"556",2016-01-11,0.1,"FCR",2,0.105485762,22.85077486,1,1
"557",2016-01-11,1.6,"FCR",1,0.107500223,18.64036891,1,1
"558",2016-01-11,1.6,"FCR",2,0.092089341,18.08005373,1,1
"559",2016-01-11,3.8,"FCR",1,0.100599712,14.40992816,1,2
"560",2016-01-11,3.8,"FCR",2,0.11567527,23.77981485,1,2
"561",2016-01-11,5,"FCR",1,0.111597586,23.82710768,1,1
"562",2016-01-11,5,"FCR",2,0.100809801,23.57493906,1,1
"563",2016-01-11,6.2,"FCR",1,0.112350283,23.40165859,1,1
"564",2016-01-11,6.2,"FCR",2,0.100140505,17.76908976,1,1
"565",2016-01-11,8,"FCR",1,0.104539659,19.0455048,1,1
"566",2016-01-11,8,"FCR",2,0.108358399,21.21802257,1,1
"567",2016-01-11,9,"FCR",1,0.109794315,17.19441324,1,2
"568",2016-01-11,9,"FCR",2,0.102506896,25.21666836,1,2
"569",2016-01-11,100,"FCR",1,0.006965084,20.0287935,1,1
"570",2016-01-11,100,"FCR",2,0.005527837,15.78437106,1,1
"571",2016-02-05,0.1,"FCR",1,0.279939406,29.58831468,1,1
"572",2016-02-05,0.1,"FCR",2,0.275447753,23.62742006,1,1
"573",2016-02-05,1.6,"FCR",1,0.251199364,33.63284496,1,1
"574",2016-02-05,1.6,"FCR",2,0.254191188,27.72996157,1,1
"575",2016-02-05,3.8,"FCR",1,0.264471469,29.53460988,1,3
"576",2016-02-05,3.8,"FCR",2,0.275593272,NA,1,3
"577",2016-02-05,5,"FCR",1,0.264580762,30.80719239,1,1
"578",2016-02-05,5,"FCR",2,0.21810435,27.94402818,1,1
"579",2016-02-05,6.2,"FCR",1,0.353616454,46.25972906,1,1
"580",2016-02-05,6.2,"FCR",2,0.351376751,42.58333038,1,1
"581",2016-02-05,8,"FCR",1,0.360222376,60.37289479,2,1
"582",2016-02-05,8,"FCR",2,0.25661011,47.64255724,2,1
"583",2016-02-05,9,"FCR",1,0.315309311,163.6555467,1,1
"584",2016-02-05,9,"FCR",2,0.315766101,123.3810591,1,1
"585",2016-02-05,100,"FCR",1,0.007757377,17.23318794,1,2
"586",2016-02-05,100,"FCR",2,0.010175691,11.59764746,1,2
"587",2016-03-30,0.1,"FCR",1,0.138188131,12.95967754,1,1
"588",2016-03-30,0.1,"FCR",2,0.137675277,15.75169426,1,1
"589",2016-03-30,1.6,"FCR",1,0.170954613,15.87093752,2,1
"590",2016-03-30,1.6,"FCR",2,0.118760655,18.77343444,2,1
"591",2016-03-30,3.8,"FCR",1,0.186239302,15.12624842,1,1
"592",2016-03-30,3.8,"FCR",2,0.19625324,15.99021622,1,1
"593",2016-03-30,5,"FCR",1,0.172213945,16.87099085,1,1
"594",2016-03-30,5,"FCR",2,0.140717694,22.81734325,1,1
"595",2016-03-30,6.2,"FCR",1,0.122770088,36.97061955,1,1
"596",2016-03-30,6.2,"FCR",2,0.124893877,37.50377486,1,1
"597",2016-03-30,8,"FCR",1,0.124465742,124.484344,2,1
"598",2016-03-30,8,"FCR",2,0.086160616,94.91299505,2,1
"599",2016-03-30,9,"FCR",1,0.065338683,42.45786883,2,1
"600",2016-03-30,9,"FCR",2,0.090359446,55.32646012,2,1
"601",2016-03-30,100,"FCR",1,0.007349491,17.08027112,1,1
"602",2016-03-30,100,"FCR",2,0.008340722,15.97530444,1,1
"603",2016-04-06,0.1,"BVR",1,0.039701696,17.06123662,1,1
"604",2016-04-06,0.1,"BVR",2,0.037183317,14.37767194,1,1
"605",2016-04-06,3,"BVR",1,0.034803126,13.08747949,1,1
"606",2016-04-06,3,"BVR",2,0.033534549,12.4888021,1,1
"607",2016-04-06,6,"BVR",1,0.016797622,29.60626173,1,1
"608",2016-04-06,6,"BVR",2,0.016484112,27.8022998,1,1
"609",2016-04-06,9,"BVR",1,0.008572477,NA,1,3
"610",2016-04-06,9,"BVR",2,0.008677089,40.89198468,1,3
"611",2016-04-06,11,"BVR",1,0.004945066,55.07651375,1,1
"612",2016-04-06,11,"BVR",2,0.005782311,58.5484766,1,1
"613",2016-04-11,0.1,"FCR",1,0.079266711,15.84065471,1,1
"614",2016-04-11,0.1,"FCR",2,0.083928974,13.71229849,1,1
"615",2016-04-11,1.6,"FCR",1,0.083000023,15.50237022,1,1
"616",2016-04-11,1.6,"FCR",2,0.084352666,15.60642315,1,1
"617",2016-04-11,3.8,"FCR",1,0.097637358,17.90336932,1,1
"618",2016-04-11,3.8,"FCR",2,0.097019255,16.76608649,1,1
"619",2016-04-11,5,"FCR",1,0.10020679,19.58322585,1,1
"620",2016-04-11,5,"FCR",2,0.111449368,15.95782888,1,1
"621",2016-04-11,6.2,"FCR",1,0.104660451,33.42837784,1,1
"622",2016-04-11,6.2,"FCR",2,0.099637692,31.94326514,1,1
"623",2016-04-11,8,"FCR",1,0.057006003,56.92473712,1,2
"624",2016-04-11,8,"FCR",2,0.058199993,39.99461579,1,2
"625",2016-04-11,9,"FCR",1,0.081598221,83.17039065,1,1
"626",2016-04-11,9,"FCR",2,0.082103553,86.67182068,1,1
"627",2016-04-11,100,"FCR",1,0.006037928,9.711705411,1,2
"628",2016-04-11,100,"FCR",2,0.005922621,15.25536777,1,2
"629",2016-04-18,0.1,"FCR",1,0.164090184,12.26102669,1,1
"630",2016-04-18,0.1,"FCR",2,0.163869073,13.20405044,1,1
"631",2016-04-18,1.6,"FCR",1,0.171230033,20.50272639,1,1
"632",2016-04-18,1.6,"FCR",2,0.176228816,15.75346494,1,1
"633",2016-04-18,3.8,"FCR",1,0.195018287,14.35013257,1,1
"634",2016-04-18,3.8,"FCR",2,0.187926017,15.41330213,1,1
"635",2016-04-18,5,"FCR",1,0.166438901,16.98464951,1,1
"636",2016-04-18,5,"FCR",2,0.165323165,15.85955331,1,1
"637",2016-04-18,6.2,"FCR",1,0.126744779,34.33721076,1,1
"638",2016-04-18,6.2,"FCR",2,0.126590787,39.97045058,1,1
"639",2016-04-18,8,"FCR",1,0.079623748,72.11447373,1,1
"640",2016-04-18,8,"FCR",2,0.075174346,61.3936403,1,1
"641",2016-04-18,9,"FCR",1,0.050889579,NA,1,3
"642",2016-04-18,9,"FCR",2,0.056338689,82.74229929,1,3
"643",2016-04-18,100,"FCR",1,0.008297628,13.31850482,1,1
"644",2016-04-18,100,"FCR",2,0.009036988,17.16627495,1,1
"645",2016-04-18,300,"FCR",1,1.662871093,231.1503668,1,1
"646",2016-04-18,300,"FCR",2,1.674307619,230.2261307,1,1
"647",2016-04-20,0.1,"BVR",1,0.121713878,10.87008715,2,1
"648",2016-04-20,0.1,"BVR",2,0.186020931,9.771151357,2,1
"649",2016-04-20,3,"BVR",1,0.110085764,7.83619595,1,1
"650",2016-04-20,3,"BVR",2,0.118761357,8.915797259,1,1
"651",2016-04-20,6,"BVR",1,0.02345991,19.96225413,1,1
"652",2016-04-20,6,"BVR",2,0.02606683,16.56548519,1,1
"653",2016-04-20,9,"BVR",1,0.011834611,51.58425899,1,1
"654",2016-04-20,9,"BVR",2,0.013156964,44.51876056,1,1
"655",2016-04-20,9,"BVR",3,0.120691354,58.47821704,3,1
"656",2016-04-20,9,"BVR",4,NA,35.23007187,3,1
"657",2016-04-20,11,"BVR",1,0.015466333,53.2081975,1,1
"658",2016-04-20,11,"BVR",2,0.013006328,72.92826091,1,1
"659",2016-04-20,300,"BVR",1,69.62562427,204.2999412,1,1
"660",2016-04-25,0.1,"FCR",1,0.087356734,17.00858236,2,1
"661",2016-04-25,0.1,"FCR",2,0.053763175,12.65682844,2,1
"662",2016-04-25,1.6,"FCR",1,0.073929517,17.1502207,2,1
"663",2016-04-25,1.6,"FCR",2,0.04673896,14.04510426,2,1
"664",2016-04-25,3.8,"FCR",1,0.081496238,18.50603923,1,1
"665",2016-04-25,3.8,"FCR",2,0.102456836,19.12231062,1,1
"666",2016-04-25,5,"FCR",1,0.084559826,19.0748736,3,3
"667",2016-04-25,5,"FCR",2,NA,NA,3,3
"668",2016-04-25,6.2,"FCR",1,0.054456365,44.4179074,1,1
"669",2016-04-25,6.2,"FCR",2,0.059466843,40.73675875,1,1
"670",2016-04-25,8,"FCR",1,0.034881403,53.17491902,1,1
"671",2016-04-25,8,"FCR",2,0.046187428,58.94530238,1,1
"672",2016-04-25,9,"FCR",1,0.026003294,78.7602217,1,1
"673",2016-04-25,9,"FCR",2,0.031691422,75.56896489,1,1
"674",2016-04-25,100,"FCR",1,0.006178875,16.75689768,2,3
"675",2016-04-25,100,"FCR",2,0.004533548,NA,2,3
"676",2016-04-25,300,"FCR",1,0.333857141,189.7630947,2,1
"677",2016-04-25,300,"FCR",2,0.49601772,195.8923727,2,1
"678",2016-05-02,0.1,"FCR",1,0.151285989,12.52009498,1,1
"679",2016-05-02,0.1,"FCR",2,0.15264382,15.33924526,1,1
"680",2016-05-02,1.6,"FCR",1,0.188299219,15.79395369,1,1
"681",2016-05-02,1.6,"FCR",2,0.164768385,14.76793638,1,1
"682",2016-05-02,3.8,"FCR",1,0.183382744,NA,1,3
"683",2016-05-02,3.8,"FCR",2,0.159463155,16.48434895,1,3
"684",2016-05-02,5,"FCR",1,0.126053092,20.69656273,1,1
"685",2016-05-02,5,"FCR",2,0.103570941,18.13439706,1,1
"686",2016-05-02,6.2,"FCR",1,0.066648745,52.49057917,2,1
"687",2016-05-02,6.2,"FCR",2,0.043626949,61.264696,2,1
"688",2016-05-02,8,"FCR",1,0.03744271,84.45020476,1,2
"689",2016-05-02,8,"FCR",2,0.035633003,51.16605713,1,2
"690",2016-05-02,9,"FCR",1,0.034857283,87.38835843,1,1
"691",2016-05-02,9,"FCR",2,0.031615645,87.50827577,1,1
"692",2016-05-02,100,"FCR",1,0.006411741,15.09011131,1,1
"693",2016-05-02,100,"FCR",2,0.007916968,11.40101944,1,1
"694",2016-05-02,300,"FCR",1,1.018444739,164.8158155,1,1
"695",2016-05-02,300,"FCR",2,0.765542447,171.1221801,1,1
"696",2016-05-04,0.1,"BVR",1,0.172432168,13.30994226,1,1
"697",2016-05-04,0.1,"BVR",2,0.177196714,10.57506867,1,1
"698",2016-05-04,3,"BVR",1,0.316684521,11.44818106,2,1
"699",2016-05-04,3,"BVR",2,0.218849899,7.591159226,2,1
"700",2016-05-04,6,"BVR",1,0.132575421,11.80768446,1,1
"701",2016-05-04,6,"BVR",2,0.136216956,10.38401959,1,1
"702",2016-05-04,9,"BVR",1,0.034511322,64.72143066,1,1
"703",2016-05-04,9,"BVR",2,0.035127071,63.97572428,1,1
"704",2016-05-04,11,"BVR",1,0.26343389,90.60156425,1,1
"705",2016-05-04,11,"BVR",2,0.195496326,91.96444897,1,1
"706",2016-05-04,300,"BVR",1,47.78572668,522.0332572,1,3
"707",2016-05-04,300,"BVR",2,48.63134289,NA,1,3
"708",2016-05-09,0.1,"FCR",1,0.227688783,15.95311207,1,1
"709",2016-05-09,0.1,"FCR",2,0.213847625,14.67454916,1,1
"710",2016-05-09,1.6,"FCR",1,0.248113109,20.4301693,1,1
"711",2016-05-09,1.6,"FCR",2,0.235756464,20.61088216,1,1
"712",2016-05-09,3.8,"FCR",1,0.125474275,36.13745943,1,1
"713",2016-05-09,3.8,"FCR",2,0.123644,34.29788725,1,1
"714",2016-05-09,5,"FCR",1,0.106303542,44.41531206,1,3
"715",2016-05-09,5,"FCR",2,0.10138638,NA,1,3
"716",2016-05-09,6.2,"FCR",1,0.059531844,93.74515526,1,1
"717",2016-05-09,6.2,"FCR",2,0.059113884,90.63128829,1,1
"718",2016-05-09,8,"FCR",1,0.05963633,99.75940672,1,1
"719",2016-05-09,8,"FCR",2,0.056727597,95.08000767,1,1
"720",2016-05-09,9,"FCR",1,0.059949781,100.7709925,1,3
"721",2016-05-09,9,"FCR",2,0.057859869,NA,1,3
"722",2016-05-09,100,"FCR",1,0.011335234,24.56108318,1,1
"723",2016-05-09,100,"FCR",2,0.011580556,18.82233275,1,1
"724",2016-05-09,300,"FCR",1,1.569429215,NA,1,3
"725",2016-05-09,300,"FCR",2,1.413607454,172.6986858,1,3
"726",2016-05-12,0.1,"BVR",1,0.2540095,11.66920963,1,1
"727",2016-05-12,0.1,"BVR",2,0.238030207,12.88085649,1,1
"728",2016-05-12,3,"BVR",1,0.531739374,17.49107499,1,1
"729",2016-05-12,3,"BVR",2,0.471677871,15.1378729,1,1
"730",2016-05-12,6,"BVR",1,0.208747785,20.46795741,1,1
"731",2016-05-12,6,"BVR",2,0.230572869,23.65852702,1,1
"732",2016-05-12,9,"BVR",1,0.045941388,140.846472,1,1
"733",2016-05-12,9,"BVR",2,0.055657351,144.8683889,1,1
"734",2016-05-12,11,"BVR",1,4.01013969,140.6641192,1,1
"735",2016-05-12,11,"BVR",2,4.005990609,152.0194912,1,1
"736",2016-05-12,300,"BVR",1,NA,213.243717,3,1
"737",2016-05-12,300,"BVR",2,89.46057542,249.8542413,3,1
"738",2016-05-16,0.1,"FCR",1,0.237347885,22.47921005,1,1
"739",2016-05-16,0.1,"FCR",2,0.25846592,19.39885638,1,1
"740",2016-05-16,1.6,"FCR",1,0.247224309,14.8114623,1,2
"741",2016-05-16,1.6,"FCR",2,0.258064724,20.81661332,1,2
"742",2016-05-16,3.8,"FCR",1,0.234233697,24.13207891,1,3
"743",2016-05-16,3.8,"FCR",2,0.213065309,NA,1,3
"744",2016-05-16,5,"FCR",1,0.072297321,51.59552299,1,1
"745",2016-05-16,5,"FCR",2,0.097328838,57.25428524,1,1
"746",2016-05-16,6.2,"FCR",1,0.053637066,94.52238389,1,2
"747",2016-05-16,6.2,"FCR",2,0.053798273,128.8364249,1,2
"748",2016-05-16,8,"FCR",1,0.055105719,89.31891646,1,1
"749",2016-05-16,8,"FCR",2,0.06369725,84.1806061,1,1
"750",2016-05-16,9,"FCR",1,0.059939603,125.5247808,1,1
"751",2016-05-16,9,"FCR",2,0.052884724,123.0425044,1,1
"752",2016-05-16,100,"FCR",1,0.010441456,11.06792981,1,2
"753",2016-05-16,100,"FCR",2,0.01132387,16.0720188,1,2
"754",2016-05-16,300,"FCR",1,1.661258412,192.6920863,1,1
"755",2016-05-16,300,"FCR",2,1.546284764,185.3988951,1,1
"756",2016-05-19,0.1,"BVR",1,0.29171743,17.92123147,1,1
"757",2016-05-19,0.1,"BVR",2,0.277046138,20.22677498,1,1
"758",2016-05-19,3,"BVR",1,0.248648642,17.73898706,1,1
"759",2016-05-19,3,"BVR",2,0.281938823,18.92455415,1,1
"760",2016-05-19,6,"BVR",1,0.197717076,30.09362364,2,1
"761",2016-05-19,6,"BVR",2,0.269702883,22.19678834,2,1
"762",2016-05-19,9,"BVR",1,0.035944097,NA,2,3
"763",2016-05-19,9,"BVR",2,0.049845517,102.43986,2,3
"764",2016-05-19,11,"BVR",1,6.939683285,69.84447455,1,1
"765",2016-05-19,11,"BVR",2,6.767445513,62.75455624,1,1
"766",2016-05-19,300,"BVR",1,257.8735082,168.2944498,3,1
"767",2016-05-19,300,"BVR",2,NA,157.8853909,3,1
"768",2016-05-23,0.1,"FCR",1,0.284204269,14.0259587,1,1
"769",2016-05-23,0.1,"FCR",2,0.261734672,11.51070862,1,1
"770",2016-05-23,1.6,"FCR",1,0.283072987,16.09545558,1,1
"771",2016-05-23,1.6,"FCR",2,0.288590627,14.34719682,1,1
"772",2016-05-23,3.8,"FCR",1,0.248743619,19.87779439,1,1
"773",2016-05-23,3.8,"FCR",2,0.251050978,26.22114413,1,1
"774",2016-05-23,5,"FCR",1,0.098737641,57.3935104,1,1
"775",2016-05-23,5,"FCR",2,0.10228521,64.71868201,1,1
"776",2016-05-23,6.2,"FCR",1,0.109340374,77.61910087,1,1
"777",2016-05-23,6.2,"FCR",2,0.113636997,77.18164373,1,1
"778",2016-05-23,8,"FCR",1,0.042179543,88.83258427,1,1
"779",2016-05-23,8,"FCR",2,0.056587214,117.9832481,1,1
"780",2016-05-23,9,"FCR",1,0.049430891,112.2085604,1,1
"781",2016-05-23,9,"FCR",2,0.055951362,136.7165219,1,1
"782",2016-05-23,100,"FCR",1,0.010264909,17.89743886,1,2
"783",2016-05-23,100,"FCR",2,0.010922235,11.25244515,1,2
"784",2016-05-23,300,"FCR",1,1.643965979,198.9441021,1,1
"785",2016-05-23,300,"FCR",2,1.583448146,188.9671883,1,1
